2025-11-10,1,2
2025-11-10,3,0
2025-11-10,3,1
2025-11-10,56,13
2025-11-10,2,1
2025-11-10,20,4
2025-11-07,1,1
2025-11-11,5,5
2025-11-09,7,0
2025-11-09,9,0
2025-11-09,33,0
2025-11-09,19,1
2025-11-09,9,0
2025-11-09,43,0
2025-11-09,4,0
2025-11-09,22,0
2025-11-09,5,5
2025-11-09,1,2
2025-11-09,16,9
2025-11-09,3,4
2025-11-09,2,2
2025-11-09,5,5
2025-11-09,5,5
2025-11-09,5,5
2025-11-09,120,54
2025-11-09,43,0
2025-11-09,1,1
2025-11-07,45,95
2025-11-07,14,5
2025-11-07,2,1
2025-11-07,2,1
2025-11-07,6,1
2025-11-07,13,0
2025-11-07,4,3
2025-11-07,5,3
2025-11-07,10,0
2025-11-07,30,10
2025-11-07,5,5
2025-11-07,118,0
2025-11-07,0,0
2025-11-07,14,0
2025-11-06,43,0
2025-11-06,16,0
2025-11-06,13,0
2025-11-06,28,0
2025-11-06,14,0
2025-11-06,15,0
2025-11-06,17,0
2025-11-06,70,0
2025-11-06,1,0
2025-11-03,1,1
2025-11-03,1,2
2025-11-03,1,1
2025-11-03,10,1
2025-10-31,4,1
2025-10-31,3,2
2025-10-31,4,3
2025-10-31,28,5
2025-10-31,14,5
2025-10-31,6,0
2025-10-31,1,1
2025-10-31,17,0
2025-10-31,8,4
2025-10-31,17,0
2025-10-31,93,0
2025-10-31,4,1
2025-10-31,2,0
2025-10-31,1,2
2025-10-31,11,7
2025-10-31,23,0
2025-10-31,8,0
2025-10-31,12,0
2025-10-30,0,1
2025-10-30,20,0
2025-10-30,18,0
2025-10-30,33,0
2025-10-30,65,0
2025-11-07,11,2
2025-11-07,74,8
2025-11-07,4,2
2025-11-07,45,95
2025-11-07,14,5
2025-11-07,2,1
2025-11-07,2,1
2025-11-07,6,1
2025-11-07,13,0
2025-11-07,4,3
2025-11-07,5,3
2025-11-07,10,0
2025-11-07,30,10
2025-11-07,5,5
2025-11-07,118,0
2025-11-07,0,0
2025-11-07,14,0
2025-11-06,43,0
2025-11-06,16,0
2025-11-06,13,0
2025-11-06,28,0
2025-11-06,14,0
2025-11-06,15,0
2025-11-06,17,0
2025-11-06,70,0
2025-11-06,1,0
2025-11-06,1,0
2025-11-06,26,0
2025-11-06,0,4
2025-11-06,0,1
2025-11-06,13,1
2025-11-06,1,0
2025-11-06,0,4
2025-11-06,25,0
2025-11-06,0,0
2025-11-06,11,0
2025-11-06,13,0
2025-11-06,85,0
2025-11-06,3,1
2025-11-06,6,6
2025-11-06,22,0
2025-11-06,6,0
2025-11-06,7,53
2025-11-06,0,21
2025-11-06,0,9
2025-11-06,0,18
2025-11-06,0,39
2025-11-06,0,22
2025-11-06,0,50
2025-11-06,0,149
2025-11-06,0,61
2025-11-06,0,31
2025-11-06,0,0
2025-11-06,0,42
2025-11-06,0,30
2025-11-06,0,49
2025-11-06,0,49
2025-11-06,0,0
2025-11-06,0,42
2025-11-06,0,52
2025-11-06,0,40
2025-11-06,0,0
2025-11-06,0,60
2025-11-06,0,76
2025-11-06,0,34
2025-11-06,0,34
2025-11-06,0,53
2025-11-06,0,156
2025-11-06,0,44
2025-11-06,0,70
2025-11-06,0,46
2025-11-06,0,73
2025-11-06,0,68
2025-11-06,0,72
2025-11-06,0,56
2025-11-06,0,70
2025-11-06,0,52
2025-11-06,0,52
2025-11-06,0,79
2025-11-06,0,0
2025-11-06,0,51
2025-11-06,0,512
2025-11-06,0,26
2025-11-06,0,44
2025-11-06,0,79
2025-11-06,0,42
2025-11-06,0,5
2025-11-06,0,42
2025-11-06,0,46
2025-11-06,0,75
2025-11-06,0,21
2025-11-06,0,7
2025-11-06,1,1
2025-11-06,0,0
2025-11-06,0,14
2025-11-06,2,11
2025-11-06,9,72
2025-11-06,0,29
2025-11-06,0,27
2025-11-06,0,65
2025-11-06,8,25
2025-11-06,2,4
2025-11-06,0,7
2025-11-06,0,233
2025-11-06,0,174
2025-11-06,0,20
2025-11-06,0,23
2025-11-06,0,369
2025-11-06,0,370
2025-11-06,0,622
2025-11-06,0,231
2025-11-06,0,289
2025-11-06,0,4
2025-11-06,0,2
2025-11-06,0,322
2025-11-06,0,5
2025-11-06,0,5
2025-11-06,0,374
2025-11-06,0,263
2025-11-06,0,180
2025-11-06,0,127
2025-11-06,0,218
2025-11-06,0,293
2025-11-06,1,15
2025-11-06,1,1
2025-11-06,1,1
2025-11-06,0,65
2025-11-06,4,0
2025-11-06,6,0
2025-11-06,22,0
2025-11-06,11,0
2025-11-06,3,3
2025-11-06,5,5
2025-11-06,366,366
2025-11-06,2,5
2025-11-06,154,0
2025-11-06,65,0
2025-11-06,68,0
2025-11-06,6,0
2025-11-06,1,1
2025-11-06,1,2
2025-11-05,1,1
2025-11-05,2,1
2025-11-05,1,1
2025-11-04,21,0
2025-11-04,1,1
2025-11-04,65,0
2025-11-04,25,8
2025-11-04,1,1
2025-11-03,1,1
2025-11-03,1,2
2025-11-03,1,1
2025-11-03,10,1
2025-11-03,73,29
2025-11-03,61,0
2025-11-03,31,0
2025-11-03,42,0
2025-11-03,5,5
2025-11-03,49,0
2025-11-03,49,0
2025-11-03,42,0
2025-11-03,52,0
2025-11-03,5,5
2025-11-03,60,0
2025-11-03,20,20
2025-11-03,2,2
2025-11-03,2,2
2025-11-03,12,3
2025-11-03,24,4
2025-11-03,73,0
2025-11-03,48,8
2025-11-03,48,12
2025-11-03,38,21
2025-11-03,70,0
2025-11-03,52,0
2025-11-03,52,0
2025-11-03,79,0
2025-11-03,17,10
2025-11-03,413,52
2025-11-03,44,0
2025-11-03,1,1
2025-11-03,42,0
2025-11-03,1,1
2025-11-03,11,11
2025-11-03,1,1
2025-11-03,2,2
2025-11-03,1,1
2025-11-03,1,1
2025-11-03,233,0
2025-11-03,174,0
2025-11-03,20,0
2025-11-03,23,0
2025-11-03,369,0
2025-11-03,370,0
2025-11-03,69,69
2025-11-03,231,0
2025-11-03,289,0
2025-11-03,4,0
2025-11-03,2,0
2025-11-03,322,0
2025-11-03,5,0
2025-11-03,5,0
2025-11-03,374,0
2025-11-03,263,0
2025-11-03,180,0
2025-11-03,127,0
2025-11-03,218,0
2025-11-03,293,0
2025-11-03,1,1
2025-11-03,1,1
2025-11-03,65,0
2025-11-03,0,1972
2025-11-03,1,1
2025-11-03,8,1
2025-11-03,1,1
2025-11-03,7,0
2025-11-03,2,0
2025-11-03,12,0
2025-11-03,11,0
2025-11-03,6,0
2025-11-01,0,17
2025-11-01,8,27
2025-11-01,6,6
2025-11-01,6,17
2025-11-01,2,22
2025-11-01,18,95
2025-11-01,1,1
2025-11-01,1,3
2025-11-01,0,19
2025-11-01,2,2
2025-11-01,1,4
2025-11-01,0,29
2025-11-01,0,27
2025-11-01,1,3
2025-11-01,47,26
2025-11-01,0,30
2025-11-01,0,15
2025-11-01,0,24
2025-11-01,0,27
2025-11-01,0,0
2025-11-01,0,35
2025-11-01,0,13
2025-11-01,0,14
2025-11-01,0,26
2025-11-01,0,47
2025-11-01,0,27
2025-11-01,11,10
2025-11-01,3,0
2025-11-01,2,3
2025-11-01,1,2
2025-11-01,3,0
2025-11-01,9,9
2025-10-31,7,0
2025-10-31,14,0
2025-10-31,12,1
2025-10-31,67,2
2025-10-31,29,0
2025-10-31,27,0
2025-10-31,3,1
2025-10-31,7,0
2025-10-31,4,1
2025-10-31,3,2
2025-10-31,4,3
2025-10-31,28,5
2025-10-31,14,5
2025-10-31,6,0
2025-10-31,1,1
2025-10-31,17,0
2025-10-31,30,0
2025-10-31,15,0
2025-10-31,28,0
2025-10-31,17,0
2025-10-31,27,0
2025-10-31,93,0
2025-10-31,38,0
2025-10-31,13,0
2025-10-31,14,0
2025-10-31,28,0
2025-10-31,46,0
2025-10-31,31,0
2025-10-31,23,0
2025-10-31,8,0
2025-10-31,12,0
2025-10-30,0,1
2025-10-30,20,0
2025-10-30,18,0
2025-10-30,33,0
2025-10-30,65,0
2025-10-30,16,16
2025-10-30,1,1
2025-10-30,13,5
2025-10-30,3,3
2025-10-30,3,1
2025-10-30,12,10
2025-10-30,8,0
2025-10-30,5,0
2025-10-30,11,7
2025-10-30,7,4
2025-10-30,9,0
2025-10-30,1,1
2025-10-30,39,0
2025-10-30,4,2
2025-10-30,1,1
2025-10-30,28,8
2025-10-30,0,0
2025-10-30,0,0
2025-10-30,1,1
2025-10-30,0,0
2025-10-30,1,1
2025-10-30,0,0
2025-10-30,1,1
2025-10-30,1,1
2025-10-30,1,1
2025-10-30,1,1
2025-10-30,1,1
2025-10-30,1,1
2025-10-30,1,1
2025-10-30,2,2
2025-10-30,2,2
2025-10-30,2,2
2025-10-30,2,2
2025-10-30,0,0
2025-10-30,6,5
2025-10-30,40,15
2025-10-30,26,0
2025-10-30,71,0
2025-10-30,14,5
2025-10-30,2,2
2025-10-30,7,7
2025-10-30,1,1
2025-10-30,0,3
2025-10-30,118,93
2025-10-30,2,2
2025-10-30,3,1
2025-10-30,4,1
2025-10-30,8,36
2025-10-30,7,4
2025-10-30,9,0
2025-10-30,1,1
2025-10-30,39,0
2025-10-30,4,2
2025-10-30,1,1
2025-10-30,28,8
2025-10-30,0,0
2025-10-30,0,0
2025-10-30,1,1
2025-10-30,0,0
2025-10-30,1,1
2025-10-30,0,0
2025-10-30,1,1
2025-10-30,1,1
2025-10-30,1,1
2025-10-30,1,1
2025-10-30,1,1
2025-10-30,1,1
2025-10-30,1,1
2025-10-30,2,2
2025-10-30,2,2
2025-10-30,2,2
2025-10-30,2,2
2025-10-30,0,0
2025-10-30,6,5
2025-10-30,40,15
2025-10-30,26,0
2025-10-30,71,0
2025-10-30,14,5
2025-10-30,2,2
2025-10-30,7,7
2025-10-30,1,1
2025-10-30,0,3
2025-10-30,118,93
2025-10-30,5,0
2025-10-30,0,2
2025-10-30,1,1
2025-10-29,30,0
2025-10-29,0,0
2025-10-29,27,0
2025-10-29,53,7
2025-10-29,18,0
2025-10-29,18,0
2025-10-29,20,0
2025-10-29,50,0
2025-10-29,85,0
2025-10-29,0,0
2025-10-29,0,0
2025-10-29,22,0
2025-10-29,0,0
2025-10-29,40,0
2025-10-29,0,0
2025-10-29,76,0
2025-10-29,34,0
2025-10-29,34,0
2025-10-29,53,0
2025-10-29,147,0
2025-10-29,44,0
2025-10-29,70,0
2025-10-29,26,0
2025-10-29,28,0
2025-10-29,36,0
2025-10-29,39,0
2025-10-29,0,0
2025-10-29,41,0
2025-10-29,124,0
2025-10-29,29,0
2025-10-29,46,0
2025-10-29,75,0
2025-10-29,0,0
2025-10-29,622,0
2025-10-29,84,106
2025-10-29,536,944
2025-10-29,17,0
2025-10-29,16,9
2025-10-29,6,6
2025-10-29,6,7
2025-10-29,11,2
2025-10-29,28,16
2025-10-29,1,1
2025-10-29,19,0
2025-10-29,2,2
2025-10-29,36,36
2025-10-29,10,11
2025-10-29,15,0
2025-10-29,24,0
2025-10-29,27,0
2025-10-29,35,0
2025-10-29,13,0
2025-10-29,14,0
2025-10-29,26,0
2025-10-29,47,0
2025-10-27,17,14
2025-10-27,21,19
2025-10-27,4,2
2025-10-27,15,26
2025-10-27,29,0
2025-10-27,1,1
2025-10-27,112,30
2025-10-27,3,13
2025-10-26,2380,0
2025-10-25,32,0
2025-10-25,64,0
2025-10-25,1,0
2025-10-25,1,1
2025-10-25,6,0
2025-10-25,23,20
2025-10-25,16,16
2025-10-25,71,67
2025-10-25,4,4
2025-10-25,39,0
2025-10-25,0,31
2025-10-25,1,1
2025-10-25,10,5
2025-10-25,0,0
2025-10-25,23,1
2025-10-25,23,0
2025-10-25,5,0
2025-10-25,370,0
2025-10-25,20,0
2025-10-25,1,1
2025-10-25,26,0
2025-10-25,3,6
2025-10-25,2,1
2025-10-25,20,0
2025-10-25,17,0
2025-10-25,69,0
2025-10-25,34,0
2025-10-25,33,0
2025-10-25,1,3
2025-10-25,31,0
2025-10-25,37,0
2025-10-25,43,0
2025-10-25,8,1
2025-10-25,620,0
2025-10-25,20,0
2025-10-25,18,9
2025-10-23,2,0
2025-10-23,33,0
2025-10-23,3,0
2025-10-23,1,0
2025-10-23,3,0
2025-10-23,33,0
2025-10-23,179,0
2025-10-23,20,0
2025-10-23,19,0
2025-10-23,72,0
2025-10-23,11,0
2025-10-23,17,0
2025-10-23,26,0
2025-10-23,1,0
2025-10-23,37,0
2025-10-23,295,0
2025-10-23,189,0
2025-10-23,133,0
2025-10-23,2,0
2025-10-23,98,98
2025-10-23,3,3
2025-10-23,3,3
2025-10-23,2,0
2025-10-23,2,0
2025-10-23,33,0
2025-10-23,3,0
2025-10-23,295,0
2025-10-23,189,0
2025-10-23,104,0
2025-10-23,13,0
2025-10-23,1,0
2025-10-23,13,0
